G	76	117037	296037	3992985	
G	77	12	26	38	
G	77	120049	304027	3965956	
G	78	12	26	38	
G	78	118801	301082	3961727	
G	79	12	26	38	
G	79	118564	301016	3945834	
G	80	12	26	38	
G	80	116506	294940	3922967	
G	81	12	26	38	
G	81	117677	298134	3924704	
G	82	12	26	38	
G	82	116654	295526	3920665	
G	83	12	26	38	
G	83	120521	303479	3932580	
G	84	12	26	38	
G	84	121412	305553	3979659	
G	85	12	26	38	
G	85	121410	306896	3980649	
G	86	12	26	38	
G	86	120590	305514	3969707	
G	87	12	26	38	
G	87	123795	312091	3975152	
G	88	12	26	38	
G	88	123412	312622	3977818	
G	89	12	26	38	
G	89	124575	313897	3972466	
G	90	12	26	38	
G	90	126461	320003	3958369	
G	91	12	26	38	
G	91	134355	341142	3945395	
G	92	12	26	38	
G	92	138374	349495	3928978	
G	93	12	26	38	
G	93	138237	348500	3948052	
G	94	12	26	38	
G	94	135648	342176	3962489	
G	95	12	26	38	
G	95	136239	343184	3965514	
G	96	12	26	38	
G	96	139897	350067	3984974	
G	97	12	26	38	
G	97	140452	353971	3997498	
G	98	12	26	38	
G	98	143022	359163	4001760	
G	99	12	26	38	
G	99	142294	359741	4013700	
G	100	12	26	38	
G	100	146428	370243	3982714	
G	101	12	26	38	
G	101	144942	364930	3946361	
G	102	12	26	38	
G	102	139607	351832	3941195	
G	103	12	26	38	
G	103	141039	354811	3927395	
G	104	12	26	38	
G	104	144895	361695	3932160	
G	105	12	26	38	
G	105	148655	367537	3970799	
G	106	12	26	38	
G	106	150889	369141	3984044	
G	107	12	26	38	
G	107	149668	365733	4003552	
G	108	12	26	38	
G	108	154496	374860	4018142	
G	109	12	26	38	
G	109	164210	396695	4025213	
G	110	12	26	38	
G	110	168188	400056	4003092	
G	111	12	26	38	
G	111	171954	402070	3983368	
G	112	12	26	38	
G	112	180440	416845	3978787	
G	113	12	26	38	
G	113	186343	428688	3974753	
G	114	12	26	38	
G	114	189760	436719	4006516	
G	115	12	26	38	
G	115	192494	446465	4030575	
G	116	12	26	38	
G	116	192345	441677	4051647	
G	117	12	26	38	
G	117	196238	448578	4096737	
G	118	12	26	38	
G	118	208908	473584	4125460	
G	119	12	26	38	
G	119	217410	486450	4137360	
G	120	12	26	38	
G	120	231044	509520	4158608	
G	121	12	26	38	
G	121	244156	530238	4155110	
G	122	12	26	38	
G	122	258445	552416	4156084	
G	123	12	26	38	
G	123	259397	555221	4178302	
G	124	12	26	38	
G	124	259834	561168	4197356	
G	125	12	26	38	
G	125	255957	556923	4220115	
G	126	12	26	38	
G	126	266101	580374	4269469	
G	127	12	26	38	
G	127	276218	599452	4314930	
G	128	12	26	38	
G	128	282554	608671	4356019	
G	129	12	26	38	
G	129	315721	675199	4402500	
G	130	12	26	38	
G	130	320651	674835	4432864	
G	131	12	26	38	
G	131	321219	669815	4441527	
G	132	12	26	38	
G	132	341524	709842	4464540	
G	133	12	26	38	
G	133	345389	716639	4475348	
G	134	12	26	38	
G	134	338702	707102	4490485	
G	135	12	26	38	
G	135	341084	717789	4528107	
G	136	12	26	38	
G	136	347648	729819	4569780	
G	137	12	26	38	
G	137	372807	782619	4625442	
G	138	12	26	38	
G	138	403049	845724	4690578	
G	139	12	26	38	
G	139	400527	827660	4747239	
G	140	12	26	38	
G	140	408337	844672	4792333	
G	141	12	26	38	
G	141	427267	880613	4829725	
G	142	12	26	38	
G	142	444421	915630	4847972	
G	143	12	26	38	
G	143	446332	913628	4864022	
G	144	12	26	38	
G	144	440005	906500	4896916	
G	145	12	26	38	
G	145	444517	916386	4935094	
G	146	12	26	38	
G	146	446414	920417	4974987	
G	147	12	26	38	
G	147	447766	919856	5040997	
G	148	12	26	38	
G	148	467694	958141	5106458	
G	149	12	26	38	
G	149	493156	1006971	5177492	
G	150	12	26	38	
G	150	547332	1135319	5243489	
C	0	12	26	38	
C	0	63641	175624	4075756	
C	1	12	26	38	
C	1	94420	250510	4566652	
C	2	12	26	38	
C	2	75669	207805	4350905	
C	3	12	26	38	
C	3	91455	255388	5480427	
C	4	12	26	38	
C	4	45899	127246	2469862	
C	5	12	26	38	
C	5	31154	88796	2257101	
C	6	12	26	38	
C	6	50581	141408	3484542	
C	7	12	26	38	
C	7	53166	148914	3588401	
C	8	12	26	38	
C	8	86849	254462	7199189	
C	9	12	26	38	
C	9	75225	211009	4415946	
C	10	12	26	38	
C	10	36499	102095	2688465	
C	11	12	26	38	
C	11	68469	191897	4339632	
C	12	12	26	38	
C	12	57961	164126	4218384	
C	13	12	26	38	
C	13	85602	236967	5730261	
C	14	12	26	38	
C	14	62991	172999	4126816	
C	15	12	26	38	
C	15	62077	171979	4004056	
C	16	12	26	38	
C	16	64202	177449	4054671	
C	17	12	26	38	
C	17	63596	173802	3913615	
C	18	12	26	38	
C	18	63607	174092	3920757	
C	19	12	26	38	
C	19	63799	175628	4019299	
C	20	12	26	38	
C	20	63610	179510	4085852	
C	21	12	26	38	
C	21	63315	177949	4101574	
C	22	12	26	38	
C	22	64811	180034	4098649	
C	23	12	26	38	
C	23	69653	188568	4053654	
C	24	12	26	38	
C	24	68954	189184	4100380	
C	25	12	26	38	
C	25	70031	190385	4108201	
C	26	12	26	38	
C	26	70916	193321	4070359	
C	27	12	26	38	
C	27	73515	194265	4101698	
C	28	12	26	38	
C	28	72587	193299	4089831	
C	29	12	26	38	
C	29	71353	194051	4056504	
C	30	12	26	38	
C	30	70436	194076	4089866	
C	31	12	26	38	
C	31	71257	196629	4090367	
C	32	12	26	38	
C	32	71026	195927	4072457	
C	33	12	26	38	
C	33	70996	197912	4122420	
C	34	12	26	38	
C	34	72735	200661	4125490	
C	35	12	26	38	
C	35	72137	198536	4085803	
C	36	12	26	38	
C	36	71912	199350	4119425	
C	37	12	26	38	
C	37	73007	201177	4108206	
C	38	12	26	38	
C	38	72999	201422	4085366	
C	39	12	26	38	
C	39	72580	200330	4113220	
C	40	12	26	38	
C	40	73145	202743	4104152	
C	41	12	26	38	
C	41	73953	203127	4067255	
C	42	12	26	38	
C	42	74062	204525	4103541	
C	43	12	26	38	
C	43	75549	208113	4109498	
C	44	12	26	38	
C	44	76367	210505	4102186	
C	45	12	26	38	
C	45	76912	212211	4152523	
C	46	12	26	38	
C	46	78413	215891	4144576	
C	47	12	26	38	
C	47	77463	212906	4111221	
C	48	12	26	38	
C	48	77723	213565	4142687	
C	49	12	26	38	
C	49	76346	211218	4136598	
C	50	12	26	38	
C	50	77800	214079	4118021	
C	51	12	26	38	
C	51	78315	215223	4134637	
C	52	12	26	38	
C	52	77442	213699	4120628	
C	53	12	26	38	
C	53	78296	214608	4086368	
C	54	12	26	38	
C	54	78552	216419	4132901	
C	55	12	26	38	
C	55	79844	219041	4169685	
C	56	12	26	38	
C	56	80028	221059	4169726	
C	57	12	26	38	
C	57	81623	224047	4209758	
C	58	12	26	38	
C	58	81668	223540	4196701	
C	59	12	26	38	
C	59	81496	224008	4157942	
C	60	12	26	38	
C	60	82150	226018	4180868	
C	61	12	26	38	
C	61	84428	231344	4167615	
C	62	12	26	38	
C	62	83018	226972	4130159	
C	63	12	26	38	
C	63	83295	228254	4141244	
C	64	12	26	38	
C	64	83791	229476	4148426	
C	65	12	26	38	
C	65	84639	231594	4166619	
C	66	12	26	38	
C	66	85563	234051	4221642	
C	67	12	26	38	
C	67	87398	237897	4232482	
C	68	12	26	38	
C	68	86354	237187	4199345	
C	69	12	26	38	
C	69	87553	239192	4212003	
C	70	12	26	38	
C	70	88600	242735	4201383	
C	71	12	26	38	
C	71	89240	242004	4160364	
C	72	12	26	38	
C	72	88620	241889	4174003	
C	73	12	26	38	
C	73	89597	244624	4160996	
C	74	12	26	38	
C	74	88277	241120	4133264	
C	75	12	26	38	
C	75	89681	243833	4181994	
C	76	12	26	38	
C	76	90246	246612	4192827	
C	77	12	26	38	
C	77	92299	250375	4178372	
C	78	12	26	38	
C	78	93213	252761	4210232	
C	79	12	26	38	
C	79	93293	253097	4198010	
C	80	12	26	38	
C	80	91675	249918	4166548	
C	81	12	26	38	
C	81	91679	248515	4182904	
C	82	12	26	38	
C	82	91131	248401	4165229	
C	83	12	26	38	
C	83	92406	251411	4129744	
C	84	12	26	38	
C	84	93574	254634	4143400	
C	85	12	26	38	
C	85	94058	254919	4148223	
C	86	12	26	38	
C	86	93819	254986	4147978	
C	87	12	26	38	
C	87	95280	259220	4194456	
C	88	12	26	38	
C	88	96707	263060	4191549	
C	89	12	26	38	
C	89	96788	262197	4159119	
C	90	12	26	38	
C	90	94172	253616	4171301	
C	91	12	26	38	
C	91	100097	270045	4156541	
C	92	12	26	38	
C	92	102263	275050	4130330	
C	93	12	26	38	
C	93	101985	275212	4151587	
C	94	12	26	38	
C	94	101979	274793	4143203	
C	95	12	26	38	
C	95	102714	278454	4149868	
C	96	12	26	38	
C	96	106202	288431	4192917	
C	97	12	26	38	
C	97	108625	291877	4196083	
C	98	12	26	38	
C	98	108605	292100	4161930	
C	99	12	26	38	
C	99	107601	289770	4159144	
C	100	12	26	38	
C	100	110393	296116	4130404	
C	101	12	26	38	
C	101	109161	292852	4112099	
C	102	12	26	38	
C	102	105607	284050	4141266	
C	103	12	26	38	
C	103	107002	288525	4153888	
C	104	12	26	38	
C	104	109496	293043	4136489	
C	105	12	26	38	
C	105	110473	295911	4149157	
C	106	12	26	38	
C	106	111198	297472	4152694	
C	107	12	26	38	
C	107	108480	289984	4122031	
C	108	12	26	38	
C	108	110289	292953	4127833	
C	109	12	26	38	
C	109	112215	295649	4084992	
C	110	12	26	38	
C	110	109936	290017	4050814	
C	111	12	26	38	
C	111	108351	285422	4075451	
C	112	12	26	38	
C	112	111278	293237	4087041	
C	113	12	26	38	
C	113	113567	300997	4085612	
C	114	12	26	38	
C	114	115699	307406	4092019	
C	115	12	26	38	
C	115	117439	309755	4077290	
C	116	12	26	38	
C	116	114152	303746	4045425	
C	117	12	26	38	
C	117	113057	298523	4042317	
C	118	12	26	38	
C	118	114455	301322	4013798	
C	119	12	26	38	
C	119	113859	298339	3966172	
C	120	12	26	38	
C	120	115334	298218	3961608	
C	121	12	26	38	
C	121	114709	299338	3962143	
C	122	12	26	38	
C	122	116658	304285	3962583	
C	123	12	26	38	
C	123	117181	307817	4001325	
C	124	12	26	38	
C	124	118947	313960	3992545	
C	125	12	26	38	
C	125	116289	307826	3965918	
C	126	12	26	38	
C	126	120778	318700	3953398	
C	127	12	26	38	
C	127	120457	315537	3923192	
C	128	12	26	38	
C	128	117443	307773	3873316	
C	129	12	26	38	
C	129	128741	332164	3851637	
C	130	12	26	38	
C	130	122832	316178	3812765	
C	131	12	26	38	
C	131	114164	295929	3798652	
C	132	12	26	38	
C	132	121754	315580	3827338	
C	133	12	26	38	
C	133	122134	319760	3850514	
C	134	12	26	38	
C	134	118381	312585	3846743	
C	135	12	26	38	
C	135	121513	320347	3851196	
C	136	12	26	38	
C	136	124547	325406	3820787	
C	137	12	26	38	
C	137	132769	343579	3767007	
C	138	12	26	38	
C	138	139106	358179	3737086	
C	139	12	26	38	
C	139	128491	331031	3689763	
C	140	12	26	38	
C	140	120298	311513	3632830	
C	141	12	26	38	
C	141	124089	320640	3636811	
C	142	12	26	38	
C	142	128777	331858	3643997	
C	143	12	26	38	
C	143	126662	328495	3655030	
C	144	12	26	38	
C	144	123787	324711	3689906	
C	145	12	26	38	
C	145	126697	333502	3682549	
C	146	12	26	38	
C	146	127611	333492	3647613	
C	147	12	26	38	
C	147	121191	318060	3616466	
C	148	12	26	38	
C	148	125969	326841	3559591	
C	149	12	26	38	
C	149	128741	332872	3497033	
C	150	12	26	38	
C	150	149251	382407	3469692	
N	0	3	
N	0	105	
N	1	3	
N	1	16	
N	2	
N	2	
N	3	
N	3	
N	4	
N	4	
N	5	
N	5	
N	6	
N	6	
N	7	
N	7	
N	8	
N	8	
N	9	
N	9	
N	10	3	
N	10	3080	
N	11	3	
N	11	815	
N	12	
N	12	
N	13	
N	13	
N	14	
N	14	
N	15	
N	15	
N	16	
N	16	
N	17	
N	17	
N	18	
N	18	
N	19	
N	19	
N	20	
N	20	
N	21	
N	21	
N	22	
N	22	
N	23	
N	23	
N	24	
N	24	
N	25	
N	25	
N	26	
N	26	
N	27	
N	27	
N	28	
N	28	
N	29	
N	29	
N	30	
N	30	
N	31	
N	31	
N	32	
N	32	
N	33	
N	33	
N	34	
N	34	
N	35	
N	35	
N	36	
N	36	
N	37	
N	37	
N	38	
N	38	
N	39	
N	39	
N	40	
N	40	
N	41	
N	41	
N	42	
N	42	
N	43	
N	43	
N	44	
N	44	
N	45	
N	45	
N	46	
N	46	
N	47	
N	47	
N	48	
N	48	
N	49	
N	49	
N	50	
N	50	
N	51	
N	51	
N	52	
N	52	
N	53	
N	53	
N	54	
N	54	
N	55	
N	55	
N	56	
N	56	
N	57	
N	57	
N	58	
N	58	
N	59	
N	59	
N	60	
N	60	
N	61	
N	61	
N	62	
N	62	
N	63	
N	63	
N	64	
N	64	
N	65	
N	65	
N	66	
N	66	
N	67	
N	67	
N	68	
N	68	
N	69	
N	69	
N	70	
N	70	
N	71	
N	71	
N	72	
N	72	
N	73	
N	73	
N	74	
N	74	
N	75	
N	75	
N	76	
N	76	
N	77	
N	77	
N	78	
N	78	
N	79	
N	79	
N	80	
N	80	
N	81	
N	81	
N	82	
N	82	
N	83	
N	83	
N	84	
N	84	
N	85	
N	85	
N	86	
N	86	
N	87	
N	87	
N	88	
N	88	
N	89	
N	89	
N	90	3	
N	90	16137	
N	91	
N	91	
N	92	3	
N	92	4137	
N	93	3	
N	93	644	
N	94	
N	94	
N	95	
N	95	
N	96	
N	96	
N	97	
N	97	
N	98	
N	98	
N	99	
N	99	
N	100	
N	100	
N	101	
N	101	
N	102	
N	102	
N	103	
N	103	
N	104	
N	104	
N	105	
N	105	
N	106	
N	106	
N	107	
N	107	
N	108	
N	108	
N	109	
N	109	
N	110	
N	110	
N	111	
N	111	
N	112	
N	112	
N	113	
N	113	
N	114	
N	114	
N	115	
N	115	
N	116	
N	116	
N	117	
N	117	
N	118	
N	118	
N	119	
N	119	
N	120	
N	120	
N	121	
N	121	
N	122	
N	122	
N	123	
N	123	
N	124	
N	124	
N	125	
N	125	
N	126	
N	126	
N	127	
N	127	
N	128	
N	128	
N	129	3	
N	129	28	
N	130	
N	130	
N	131	
N	131	
N	132	
N	132	
N	133	
N	133	
N	134	3	
N	134	26	
N	135	3	
N	135	1	
N	136	3	
N	136	6866	
N	137	3	
N	137	147	
N	138	3	
N	138	4	
N	139	
N	139	
N	140	
N	140	
N	141	
N	141	
N	142	3	
N	142	24	
N	143	3	
N	143	35	
N	144	
N	144	
N	145	3	
N	145	54	
N	146	3	
N	146	5	
N	147	
N	147	
N	148	3	
N	148	3	
N	149	3	
N	149	6	
N	150	3	
N	150	4	
